decoy,database,partner1,partner2,complex_type,dG_exp,affinity,classifier,cms,ddg_filter1,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,holes,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,sc,total_score
2sic,pdbbind,E,I,dimeric,-13.8437227532255,7.12e-11,1,511.532043457031,-56.7406997680664,-2.77524704340368,-2133.19479160939,51.0845067687456,159.989691660509,257.277249646242,-609.432437209263,-92.0011299946514,-110.279713142227,38.7759310361181,62.9730718674209,255.279160077142,1433.34331913241,-71.8640984867464,-132.19125277305,-27.8616803515525,-111.705625192271,1.22705411911011,100.86700592974,-2.28090190887451,-56.7406997680664,-3.53599381446838,-56.7406997680664,-3.53599381446838,1015.91973876953,1604.66064453125,588.740905761719,11,0.189242750406265,11,382,80,0.735760390758514,-2.14157199859619,0.674483656883239,-2.59923791885376,-153.355041503906,-0.855748534202575,-17.9707183837891,-48.0768616554609,824.04870211231,-3.11020618814192,-20.6982121942953,-858.139278146161,21.8543371619869,-93.158042675186,6.16599682828256,138.848493393106,44.59971,0.674483656883239,-871.304539392325
1zv5,pdbbind,L,A,dimeric,-10.9139752329985,1e-08,0,443.996673583984,-53.0901222229004,-5.64853446588085,-1407.29894502704,35.2692388784047,114.148162391033,202.712140142071,-462.450487291198,-75.3372584729669,-63.6803437792685,30.7922726758944,51.8213752847332,152.916543980984,968.498820084859,-50.84364137658,-99.5039052206625,-43.765479892822704,-68.9062658780559,-0.156690180301666,58.7586400149471,-2.7865424156189,-53.0901222229004,-3.57160353660583,-53.0901222229004,-3.57160353660583,614.517944335938,1486.45068359375,871.932678222656,4,0.302153408527374,15,248,61,0.754729866981506,-3.37359285354614,0.757320284843444,-3.15512275695801,-82.0331954956055,-3.53588485717773,-123.755966186523,-52.39225071537,537.344696034878,-2.15898654521133,-15.5989400019492,-555.993998142336,5.22124090111988,-57.524876493722495,0.936491924558958,12.1757245642826,47.053822,0.757320284843444,-691.062493709923
2sgq,skempi2,E,I,dimeric,-11.8902379468621,1.92e-09,1,365.71240234375,-43.688720703125,-6.1591367264754,-1312.66333273414,26.4741703350509,86.2644296552296,138.072541035356,-419.385789519477,-59.6444674793792,-74.6250147074558,27.9514182465254,43.1229727562876,141.752774148013,885.977566406629,-63.8283966610377,-122.076415170797,-19.161856786401,-45.8623413352972,0.783362090587616,104.776132658581,-3.04799938201904,-43.688720703125,-3.54134368896484,-43.688720703125,-3.54134368896484,719.537902832031,1233.67639160156,514.138488769531,11,0.206635907292366,8,236,65,0.794520258903503,-3.0953643321991,0.714809477329254,-3.29849934577942,-148.432464599609,-2.63831114768982,-52.7662200927734,-36.3472478616284,498.048592597506,-1.95806832688697,-15.2574736627517,-517.945386844761,12.9072771192061,-72.649182885635,3.93324887250457,31.9049862605586,10.702896,0.714809477329254,-719.327856749043
5ky4,pdbbind,A,B,dimeric,-6.82123452062405,1e-05,0,524.661865234375,-50.9764976501465,-7.94916666450447,-2446.7199575313,46.8168101669955,174.567619808082,364.857692348086,-550.70314645648,-141.681470775587,-81.2717198075348,37.7622977596171,93.9968157989587,242.645827774964,1577.5544783778,-75.3216205002887,-75.8734279388294,-44.2976973708858,-145.50419697023,0.446538567543029,72.045930715301,-2.74423789978027,-50.9764976501465,-2.62668967247009,-50.9764976501465,-2.62668967247009,1241.54138183594,1940.71276855469,699.171447753906,12,0.107046671211719,4,389,90,0.68717336654663,-2.1836724281311,0.70000672340393,-2.06590270996094,-128.085968017578,-2.44444870948791,-68.4445648193359,-48.5934755672742,841.045173713203,-3.3221952187511,-22.7518529025908,-913.571233163421,37.109315127147,-82.2918812382369,2.51967742531078,82.736413447727,-49.9070260000001,0.70000672340393,-1067.50854007545
6jb2,pdbbind,A,B,dimeric,-8.90877509808579,2.95e-07,0,387.4679870605471,-43.5856590270996,-5.4995740429828,-1455.27873114495,29.8797856870362,125.497856640039,190.459163219852,-490.129338315346,-76.2599440774298,-68.8356583495443,27.2240195182145,53.6144008507488,141.863193475902,1015.59071751623,-58.1211247066199,-95.1269994942509,-45.6342753576889,-76.8357486766378,0.979658246040344,73.0098039640168,-2.93217134475708,-43.5856590270996,-3.05941128730774,-43.5856590270996,-3.05941128730774,676.488708496094,1424.64208984375,748.153381347656,0,0.170264765620231,7,255,47,0.672928571701049,-2.65067505836487,0.754127025604248,-2.42943501472473,-51.018138885498,-2.82936882972717,-73.563591003418,-43.585660391749,559.18049429488,-2.46695679829031,-17.9631820228783,-579.339448927795,22.4668646396487,-59.8794144082289,0.797782653161513,13.0863110880219,30.996308,0.754127025604248,-747.70369477489
5hu3,pdbbind,A,B,dimeric,-8.18548142474887,1e-06,0,695.178833007813,-77.2299728393555,0.0,-1694.2095262106,41.3728180286364,129.846064959037,292.243517286928,-521.594620791315,-97.840617178466,-67.0922960786049,41.8052292447964,70.2097674979326,173.336418980962,1181.88983734817,-55.7141659019664,-67.6343752913886,-49.076109971700895,-102.2801536605,0.364192277193069,46.0516845614645,-2.67072319984436,-77.2299728393555,-3.83819437026977,-77.2299728393555,-3.83819437026977,1092.89599609375,2012.14331054687,919.247253417969,10,0.243701562285423,16,282,66,0.653317928314209,-2.60455584526062,0.73913824558258,-2.70438504219055,-135.219253540039,-2.29258918762207,-36.681427001953104,-70.5394436894839,631.761156802599,-2.27425570373026,-15.4494855784045,-661.964327688593,23.4734327842559,-59.0946362727171,2.00491651646427,45.9119399910987,-38.826166,0.73913824558258,-753.143952325649
2b10,skempi2,A,B,dimeric,-6.81780274072101,1.01e-05,0,296.410614013672,-29.2652797698975,0.0,-2350.74193487928,89.9381268097323,232.59427998001,424.07315905738096,-719.486778208314,-135.360190122072,-94.4179889533269,38.3394394631684,97.5073989910678,235.680763061572,1764.42890231781,-115.529049736753,-43.4633504034064,-51.8353870163386,-168.950343617417,0.690109610557556,85.690296438656,-2.24076962471008,-29.2652797698975,-2.13058710098267,-29.2652797698975,-2.13058710098267,659.193298339844,1373.57824707031,714.384948730469,4,0.213532403111457,6,402,60,0.554082810878753,-1.69344687461853,0.528447866439819,-2.08686876296997,-68.8666687011719,-1.21259796619415,-32.7401466369629,-29.2652800833668,916.150498134951,-3.09590836255122,-20.3217850432201,-953.081137549774,24.27164907429,-91.9648761858535,4.02021192471952,79.1130866799424,-144.348486,0.528447866439819,-900.789404145009
1ktz,prodigy,A,B,dimeric,-8.9,2.99e-07,0,272.123321533203,-41.6983299255371,-10.5885484800571,-993.595072901652,39.4282270690421,111.423582610308,177.11303419907,-316.41383850322,-61.3383481594343,-52.7414353531508,27.435114737754,43.94787009434671,100.642329105212,699.098216365086,-39.6824620920418,-88.9070523702356,-26.5473658218394,-14.9266243838085,0.813776016235351,35.8061922296095,-2.32169127464294,-41.6983299255371,-4.17945528030396,-41.6983299255371,-4.17945528030396,562.418640136719,997.697692871094,435.279052734375,6,0.253363877534866,7,188,34,0.695066809654235,-2.95238208770752,0.719070255756378,-3.44780898094177,-51.7171363830566,-2.56125569343567,-48.6638603210449,-39.3687720575101,345.849205834831,-1.67428905146839,-10.5898707790811,-369.379825625195,7.63231331517615,-40.5945039334176,2.62874198422534,47.6359955325076,-48.139544,0.719070255756378,-436.477958377434
4bwq,pdbbind,E,F,dimeric,-6.41950988321378,1.97e-05,0,475.946166992188,-56.1157989501953,0.0,-918.646555929784,19.8777033216356,95.5694437067559,147.976667871678,-267.622014221318,-58.8165892129314,-23.1875559130256,24.8893558734385,40.8928575188338,97.078451659226,622.945609178134,-26.5272085263465,-36.832933510702,-15.8664758194678,-54.9582701676679,0.056699603796005,21.5431389621194,-2.43826580047607,-56.1157989501953,-3.97541284561157,-56.1157989501953,-3.97541284561157,865.790222167969,1411.57153320313,545.781311035156,4,0.199270412325859,7,159,53,0.60961639881134,-2.9051558971405,0.799367606639862,-3.03042340278625,-109.095237731934,-2.63988351821899,-44.8780212402344,-56.1157972081352,333.6982809733,-1.27436245761972,-8.57662138147896,-354.348467228779,14.1863522272368,-31.7016866017394,1.68770443080999,24.0167946193684,-33.68787,0.799367606639862,-387.684250628324
3dxd,pdbbind,A,B,dimeric,-8.82465986169117,3.4e-07,0,681.005310058594,-71.731803894043,0.0,-870.778483367361,19.9968951846658,68.6611841786538,150.984958165158,-243.891665717114,-49.1656107807114,-37.7492684495691,13.3009720055413,30.4237622266084,80.2486819849792,569.342903622563,-13.5787979621176,-58.7143747685896,-10.6932685449489,-56.4781628471239,0.375351965427398,30.161277171126,-2.29468131065369,-71.731803894043,-3.4193229675293,-71.731803894043,-3.4193229675293,1269.63220214844,2097.83642578125,828.204284667969,10,0.137564703822135,7,158,70,0.645365476608276,-2.70162510871887,0.730867147445678,-2.97670102119446,-139.90495300293,-2.13951325416565,-49.208805084228494,-67.7471733673114,319.982974551845,-1.10853289328546,-7.95577503000721,-334.017215155843,24.4970646842684,-23.7377151242939,2.93612525669902,29.3562340578374,5.41619400000001,0.730867147445678,-362.55964355102
4c4p,pdbbind,A,B,dimeric,-9.00683990401545,2.5e-07,0,376.296295166016,-47.1871109008789,0.0,-1325.71913373229,30.7664549793708,140.648427360513,206.79812851876,-325.635992894035,-87.7009359040876,-33.9257492574974,29.3187162565941,55.4901449486036,126.24151533214,985.699817035073,-27.4028395322884,-53.0424039713733,-25.344579561617,-97.6851515966558,0.250792026519775,54.5728974458905,-2.01480460166931,-47.1871109008789,-3.72879099845886,-47.1871109008789,-3.72879099845886,845.231079101563,1265.48022460938,420.249206542969,5,0.129723340272903,5,223,52,0.683922410011291,-2.36186695098877,0.812716782093048,-2.42718172073364,-70.3882751464844,-2.27951335906982,-52.4288063049316,-45.3521656105062,521.826291245457,-1.84218753655349,-12.8700032203041,-553.492643164606,16.7868797797663,-40.4203352837924,0.33297039754147,18.0621929465772,-50.763924,0.812716782093048,-449.30144340880895
4a49,pdbbind,A,B,dimeric,-5.97096860570073,4.2e-05,0,391.037292480469,-36.678413391113295,0.0,-1286.05153071518,34.1103285630784,114.027318698043,206.544010146227,-354.87972866715,-74.680836215446,-46.5560632753087,33.8312431665113,52.0607171331116,138.759170025245,880.673983249056,-29.3054149381998,-57.4044743471329,-10.7638333698809,-85.8976743369688,1.09541475772858,44.250713479327295,-2.35691452026367,-36.678413391113295,-2.62276601791382,-36.678413391113295,-2.62276601791382,804.887878417969,1398.46301269531,593.5751953125,3,0.067723602056503,2,223,55,0.574444830417633,-1.60412621498108,0.820418238639831,-1.16355347633362,-34.9066009521484,-2.1328136920929,-53.320339202880895,-36.6784150075609,452.0662455534,-1.61299241977174,-10.4426430919534,-479.521198675089,23.1407006425619,-50.8029637476751,2.95865532119677,62.0462200674499,-82.141868,0.820418238639831,-525.591915754549
5e3e,pdbbind,A,B,dimeric,-10.0794336038685,4.09e-08,0,584.582824707031,-67.5308685302734,0.0,-1249.5681266135,29.5927716359403,101.949764460535,186.90142759456,-419.299680563581,-72.5446279761745,-46.0727540143233,30.0188687229702,51.3384323737481,115.542289112135,950.167517415172,-51.90523911096111,-49.0462933932671,-23.8663764574916,-101.202660537625,1.62369608879089,55.1365210709039,-2.72330856323242,-67.5308685302734,-3.2503674030304,-67.5308685302734,-3.2503674030304,1016.02423095703,2077.63793945312,1061.61376953125,6,0.281058639287948,17,213,69,0.684851825237274,-2.99512577056885,0.592337965965271,-2.79672527313232,-95.0886611938477,-3.18785762786865,-111.575019836426,-64.7012971519014,500.254620256132,-1.92323531056384,-13.7300876338871,-510.690707735093,17.5532675165946,-45.8338702082373,1.16320570163575,32.4039099208215,-66.4036839999999,0.592337965965271,-580.064747773559
4g01,pdbbind,A,B,dimeric,-7.46041295756636,3.4e-06,0,622.657653808594,-83.994743347168,0.0,-2381.89513751197,54.9425327139329,215.798317569652,399.651213669071,-765.600532481923,-140.448629889382,-95.7081000237057,54.644748082598,96.0942934646411,242.65637951155,1748.5806581294,-70.2131067866615,-54.6102195935699,-42.955910898425294,-246.467911551945,0.048217628151178,69.2989553282342,-2.35684108734131,-83.994743347168,-4.20475387573242,-83.994743347168,-4.20475387573242,1265.19287109375,1997.61389160156,732.421020507813,4,0.143441006541252,9,402,91,0.634799063205719,-2.67639493942261,0.728937923908233,-2.87959742546081,-138.220672607422,-2.44956421852112,-105.331260681152,-83.9947425744279,944.180332672737,-2.35642488184514,-16.8101879898278,-975.159086797222,52.5755337777982,-58.8875368846343,3.30854640056229,66.3610165934322,-44.4299,0.728937923908233,-947.450157377501
2tgp,pdbbind,Z,I,dimeric,-7.66677941533036,2.4e-06,0,443.515716552734,-46.082088470459,-9.49049118073969,-1480.20560059224,46.9280026416055,123.227717704869,185.455270013883,-423.931141513465,-78.7712089237982,-78.0034287657771,39.2866323199189,50.8674420357339,155.547639588046,998.330764462091,-68.4398925561774,-109.50188472622,-16.154885206828,-52.5374054356558,1.67290592193604,66.2753238549146,-2.43827939033508,-46.082088470459,-3.13918733596802,-46.082088470459,-3.13918733596802,784.779052734375,1467.96240234375,683.183349609375,10,0.256281226873397,10,276,60,0.726869523525238,-2.26637434959412,0.683807969093322,-2.29004454612732,-103.05200958252,-2.19536328315735,-32.9304504394531,-42.192619082648896,523.144802515273,-2.98542190963679,-20.8779606856598,-567.592203888751,39.7266237235112,-67.0475019909899,11.0856607019937,34.4866372915525,28.211412,0.683807969093322,-672.965098522541
5elu,pdbbind,A,B,dimeric,-8.70798752365554,4.14e-07,0,420.713958740234,-48.0696258544922,0.0,-922.146381874764,22.2726680161744,101.44646906319,181.24668868101,-329.121378339815,-61.5374602200418,-38.4101175639118,25.604230002853,46.086707044127,89.8842314311202,651.515062642505,-19.5914611138611,-80.8308514665249,-22.4763009307628,-48.7427592568484,0.794257283210754,24.1020139085947,-2.94151091575623,-48.0696258544922,-3.25777196884155,-48.0696258544922,-3.25777196884155,728.359985351563,1475.53674316406,747.1767578125,2,0.267223745584487,11,166,52,0.583574175834655,-2.97527599334717,0.711478471755981,-2.80585312843323,-70.1463317871094,-3.13214898109436,-84.5680236816406,-41.2628656800557,347.02976908889,-1.34180789248065,-8.8832443643143,-359.96919799376,12.6874442402206,-34.1191554430446,0.635475528064335,2.67293248274062,-66.304376,0.711478471755981,-488.2908003306409
3n4i,pdbbind,A,B,dimeric,-12.2217522945428,1.1e-09,1,736.241577148438,-69.5438079833984,-2.87881160487109,-2594.06899911816,75.5094374811728,211.518009598261,325.763116231919,-884.86252885017,-131.415331769441,-105.841056924467,48.5219333188778,90.6940198406135,253.882986056628,1895.10978781236,-110.771935541203,-143.485180447084,-64.2851780695382,-161.665819525263,0.22540545463562,119.134353185935,-2.80157160758972,-69.5438079833984,-2.54537534713745,-69.5438079833984,-2.54537534713745,1479.85571289062,2732.16333007813,1252.3076171875,16,0.236567676067352,13,430,104,0.698031783103942,-2.51863837242126,0.529996931552887,-1.99181151390076,-105.566009521484,-3.06612491607666,-156.372375488281,-69.5438093275962,1035.03989911666,-3.7110440254975514,-26.4542008055227,-1052.30468068626,45.6991816013124,-98.7625453938346,2.2665748343333,64.2538291872561,8.43843800000001,0.529996931552887,-1204.67574649599
1oph,pdbbind,A,B,dimeric,-11.3246544726318,5e-09,1,376.159118652344,-49.5770530700684,-6.22365714482273,-3438.54043382555,91.3668796170785,291.626831182355,513.670413374192,-1031.89033191866,-193.283206354247,-158.460374523226,94.0106436954227,128.555223246758,375.870473308854,2276.95588247634,-117.381155273005,-227.403960925411,-47.58390335938,-162.388677453343,1.30709600448608,145.574721460746,-2.79859256744385,-49.5770530700684,-3.59236192703247,-49.5770530700684,-3.59236192703247,796.550109863281,1380.068359375,583.518249511719,17,0.213643297553062,9,598,64,0.604988873004913,-2.58755707740784,0.756962656974792,-2.61952495574951,-49.7709770202637,-2.57405924797058,-115.832672119141,-43.3883948764798,1235.27999462163,-5.0491099375217,-33.9495175373596,-1318.5792452088,34.0669227923594,-133.752807337472,3.47395050752134,101.188192630678,-90.7120899999996,0.756962656974792,-1673.55834188486
4i0c,pdbbind,A,D,dimeric,-8.64556300881762,4.6e-07,0,389.799133300781,-45.9076499938965,-4.93101612327105,-1478.80777926379,35.2245983398849,125.292462455373,217.256134479116,-470.002444612682,-85.2816601872192,-67.5597555985378,30.2820611917192,57.1354337039838,159.9791107116,1019.09634510436,-51.5714217289199,-103.393929943652,-30.8855701295726,-68.5962334900167,0.200384274125099,49.0458554954972,-2.64549779891968,-45.9076499938965,-3.49232411384583,-45.9076499938965,-3.49232411384583,764.951721191406,1314.53002929688,549.578369140625,6,0.217006385326385,9,257,61,0.726553320884704,-3.06757998466492,0.659404098987579,-3.17113709449768,-107.818664550781,-2.93717455863953,-79.3037109375,-43.411259877213,561.403701542332,-2.55367372264392,-17.2989631304046,-581.905676882302,23.0596118013729,-55.1026477909563,0.630466863525345,9.24868939242957,50.343366,0.659404098987579,-679.892935522773
4d0g_ion,pdbbind,A,C,dimeric,-7.83722669995349,1.8e-06,0,373.488616943359,-47.5492057800293,0.705451252895783,-1184.71421331012,37.5096523922523,126.949387438624,215.170001919167,-403.05178214360495,-78.1089000423162,-48.2118548091231,34.5524857087696,48.2983583154662,129.759286579889,871.144254704522,-20.4625567274753,-49.1268247875304,-21.5476059089127,-96.6759593840068,0.648140728473663,49.9581092049829,-1.8900021314621,-47.5492057800293,-3.668015003204351,-47.5492057800293,-3.668015003204351,916.038513183594,1296.31982421875,380.281341552734,3,0.114779315888881,6,214,50,0.668411254882812,-2.31497550010681,0.709399461746215,-2.7175829410553,-78.8099060058594,-1.75899374485016,-36.9388694763184,-45.5468377570228,470.59969871005,-2.16720021985859,-14.0446691389853,-486.634209869795,34.7956933998458,-33.2866357212477,1.37656622182494,44.5808143674189,-31.827812,0.709399461746215,-404.460463847261
1us7,prodigy,A,B,dimeric,-8.1,1.15e-06,0,397.309417724609,-44.6403198242188,0.0,-2332.97192460397,70.91105236766,254.669076671655,412.145241500424,-786.425998731074,-148.327785713337,-85.5802745449853,61.2769218989987,107.096503295488,240.781145991444,1770.86783207277,-53.0611946835298,-62.8043669810124,-52.2606011293755,-234.798343217946,0.5172119140625,64.9985839216512,-2.12665224075317,-44.6403198242188,-3.12691593170166,-44.6403198242188,-3.12691593170166,795.072631835938,1427.61499023438,632.542297363281,0,0.188290536403656,6,399,50,0.745195508003234,-2.33410215377808,0.759972691535949,-2.41966509819031,-58.0719604492188,-2.25512099266052,-58.6331481933594,-44.6403209161146,936.913414004965,-2.85528735902585,-19.9096648226802,-957.928986610313,42.1272566598421,-51.1523272353599,3.00811940181702,91.9278946222366,-117.180516,0.759972691535949,-848.534229223658
3dvu,pdbbind,A,C,dimeric,-9.13904908924038,2e-07,0,612.414978027344,-68.8953475952148,0.0,-938.460005668624,31.5230029417319,108.472760527666,134.708191235865,-286.142255321038,-58.5804071035147,-31.811393813391,28.4678841858725,37.9302429201418,107.845650465571,685.56523633092,-8.80538752776729,-5.1039076979797695,-19.2216525322899,-106.331453502466,-0.039688482880592,33.6601566449047,-1.79768562316895,-68.8953475952148,-3.63635206222534,-68.8953475952148,-3.63635206222534,1285.63220214844,1894.62805175781,608.995910644531,4,0.077812671661376,4,154,66,0.619544029235839,-1.85461056232452,0.784734845161438,-2.57406854629517,-110.684951782227,-0.509537041187286,-11.7193508148193,-68.8953486810932,370.28334854667503,-0.638774070823546,-4.46700735021595,-382.659254167188,7.56202859848943,-19.0044422624615,1.25182554022909,44.086150468639,-6.974122,0.784734845161438,-276.843584611054
3rzw,pdbbind,A,D,dimeric,-9.77822752618269,6.8e-08,0,324.765808105469,-36.441650390625,0.0,-891.320935146102,25.2110184098179,73.1937174401061,157.399932269678,-289.567035439423,-56.3680672948584,-36.8729104402681,20.9890891672088,35.6323669306761,97.4787788291843,566.911379737641,-18.6096033993258,-80.7310063251656,-12.1660120793291,-32.4253739759386,0.491384387016296,53.5672609873538,-2.87095665931702,-36.441650390625,-2.96362018585205,-36.441650390625,-2.96362018585205,770.867370605469,1229.6328125,458.765502929688,6,0.065961815416812,3,167,38,0.57807433605194,-2.79407668113708,0.687329769134521,-2.57240080833435,-43.7308120727539,-2.97352862358093,-62.4440994262695,-34.2834669488828,313.02060346742,-1.30910567054643,-9.25788858253415,-327.836685548616,11.300369267186,-43.3561028950544,4.81226360825437,11.3705028059683,-50.516328,0.687329769134521,-479.449771876667
3eqs,skempi2,A,B,dimeric,-11.5832423519649,3.23e-09,1,415.30615234375,-51.4600410461426,0.0,-575.806912969781,18.8967910308718,56.12846360751,85.5776751457236,-182.848753982162,-37.16692810334,-21.2878975740049,15.9155444801043,20.8304884780251,64.2496138145914,383.821459020753,-23.9852906864463,-15.5267406502037,-8.33430511656163,-48.8512476332637,-0.191611528396606,20.4735869609053,-2.83911919593811,-51.4600410461426,-4.23724222183227,-51.4600410461426,-4.23724222183227,912.15771484375,1214.47009277344,302.312438964844,6,0.062420822679996,3,95,41,0.561169981956481,-3.14519739151001,0.785788655281066,-3.19247937202454,-95.7743759155273,-3.01624655723572,-33.1787109375,-51.4600392400803,209.443034996433,-0.529569934277629,-3.31697729192848,-219.5150516794,5.43912062507072,-16.4383652886843,0.606033495764534,14.9655784495928,-12.455682,0.785788655281066,-269.716332804709
3gj5,pdbbind,A,B,dimeric,-5.90432709866634,4.7e-05,0,271.848724365234,-29.7088527679443,0.0,-1331.72165776632,33.3461729833849,118.422399441972,188.555756925614,-403.937246239061,-80.0996585024447,-55.1163340488342,35.3311286383786,54.1075221095562,148.608934538919,914.686563840736,-43.2873283990886,-69.2299780424051,-29.7923943515994,-72.2496575107561,0.573692440986633,42.6477085356103,-2.52205061912537,-29.7088527679443,-3.02324271202087,-29.7088527679443,-3.02324271202087,583.981262207031,982.681640625,398.7004089355471,9,0.102204695343971,2,227,43,0.713181614875793,-2.48692321777344,0.690050899982452,-3.30009984970093,-92.4027938842773,-0.968993782997131,-14.5349073410034,-29.7088519252203,491.768349708938,-1.6797447292313,-11.2318681592649,-515.369342594049,18.3058972348992,-38.1366552793484,2.77098550426487,40.3978411667986,-9.60287800000001,0.690050899982452,-572.505482993333
4je4,pdbbind,A,B,dimeric,-10.7146205127186,1.4e-08,0,429.7490234375,-45.840118408203104,0.0,-1063.89951482942,22.4453615168712,86.9637274449357,154.526029450226,-334.168244832557,-62.3108155793296,-43.7553146167211,22.3618767609414,37.63986151336111,117.230286781915,682.345635614351,-28.4255442376823,-90.1275140956284,-21.1811332919433,-36.738090590749295,2.10824823379517,61.3540007651189,-3.01481866836548,-45.840118408203104,-2.57112598419189,-45.840118408203104,-2.57112598419189,1017.87030029297,1782.88110351563,765.0107421875,6,0.278409630060195,9,195,74,0.597680389881134,-2.8548538684845,0.634645998477935,-2.75405144691467,-101.89990234375,-2.95565605163574,-109.359275817871,-39.6513744089768,383.980264873484,-1.51639996564288,-11.0458997383409,-399.396153844939,18.3311861097194,-61.5621407540915,1.24684062553634,22.9136917581655,-45.1016399999999,0.634645998477935,-587.889643162421
1pk1,pdbbind,A,B,dimeric,-9.91480931355967,5.4e-08,0,260.419189453125,-33.7755279541016,0.0,-801.384687048138,21.2610201448129,79.2402525203909,119.20416200801,-228.711611699251,-51.0642689159354,-22.6966882828386,26.1095599309604,37.7883407062513,84.9291249214456,570.519713496224,-18.6225782697267,-11.139125930038,-8.29414373607457,-81.3080407715537,-0.248249068856239,13.6102393963255,-2.23497533798218,-33.7755279541016,-3.65885472297668,-33.7755279541016,-3.65885472297668,648.784912109375,923.117492675781,274.332580566406,1,0.087704196572303,2,138,40,0.571983993053436,-2.93660354614258,0.696641743183136,-2.9865574836731,-68.6908187866211,-2.86901879310608,-48.773323059082,-32.5397991411228,308.588970140284,-0.72052387616706,-5.277166458201871,-321.725344159662,5.6607082719435,-21.6189639419447,1.5958819198783,27.9462707865482,-32.31769,0.696641743183136,-308.426588846457
5g1x_ion,pdbbind,A,B,dimeric,-6.70829483546301,1.21e-05,0,596.037353515625,-70.3936462402344,0.0,-1788.19087713092,46.1668903868143,153.038857992009,268.120781231677,-576.307156146391,-109.219657854715,-55.3042982125257,49.9655702618498,72.7509203696662,185.483984077251,1268.33091768303,-63.488743481234,-62.936643413945,-32.4974446801078,-124.932583562572,0.455304831266403,57.207783492677,-2.83401441574097,-70.3936462402344,-3.31649780273437,-70.3936462402344,-3.31649780273437,1285.55603027344,2122.52954101562,836.973510742187,6,0.226476550102233,11,293,76,0.5821573138237,-2.33784985542297,0.701569080352783,-2.60241484642029,-130.120742797852,-1.82907104492188,-47.5558471679688,-67.219001618204,660.212591445625,-2.05561252653326,-14.1811901752856,-690.403725515081,23.6668803707113,-62.661211880363,3.01284898521892,59.0161237895794,-95.1612059999999,0.701569080352783,-830.366200493556
5yis,pdbbind,A,C,dimeric,-11.4279562222,4.2e-09,1,529.964660644531,-64.6164016723633,0.0,-783.447589017086,20.4924771054808,81.87234320068,149.296446833596,-247.816625747236,-52.5523877517889,-25.0024053459945,23.8454217874994,35.4343987532072,79.529175614601,576.014875380553,-30.951498765375,-27.9364992303687,-19.9936895754581,-50.9845573310337,1.90840458869934,19.2521005805546,-2.70239090919495,-64.6164016723633,-3.43118453025818,-64.6164016723633,-3.43118453025818,1185.27673339844,1883.20971679688,697.932983398438,1,0.164102882146835,11,139,63,0.637713432312011,-2.96405220031738,0.727016568183898,-3.68132853507996,-147.253143310547,-1.71661484241486,-39.4821395874023,-61.876689175753,289.746159672912,-1.01902475028045,-7.75029019558223,-307.699743079223,6.31615056500852,-32.632751825688,0.551675301096066,0.541730801018911,-70.738218,0.727016568183898,-375.632325018908
6fud,pdbbind,A,B,dimeric,-9.73618969381898,7.3e-08,0,483.109558105469,-60.1848373413086,-1.5560054010047,-870.784167536532,22.7252132651019,83.8737271920071,120.09814609709,-318.191062257173,-50.2733041666592,-28.3717442953873,19.5573062454025,34.6854992622496,84.6904377438659,605.805009564613,-31.2659197596584,-69.8810879742586,-20.1350443467565,-39.240113985119,1.38096857070923,20.5365037008257,-3.13652753829956,-60.1848373413086,-3.19666051864624,-60.1848373413086,-3.19666051864624,1078.34741210938,1882.74096679688,804.393493652344,10,0.266532212495803,14,158,65,0.701858222484588,-3.60726547241211,0.636957764625549,-3.35363531112671,-100.609062194824,-3.82466292381287,-133.863204956055,-55.3017791896708,321.387349831802,-1.55244054376234,-9.31080095870672,-336.707079277429,17.8437379545581,-46.0850815644266,2.23923496297951,18.8252423724332,-24.484916,0.636957764625549,-495.571359873945
